station_name,zip,city,latitude,longitude,open_date,nearest_dist1,nearest_dist2,is_far1,is_far2,is_really_far
Best Western Wesley Inn - Tesla Destination,98335,Gig Harbor,47.318296999999994,-122.58556899999999,2015-10-01,0.0412614822827839,0.8201508403941555,0,0,0
Best Western - Wesley Inn & Suites,98335,Gig Harbor,47.318046,-122.584772,2020-06-05,0.0412614822827839,0.8231106249605902,0,0,0
PUBLIC WORKS 1 MARITIME PIER,98335,Gig Harbor,47.329291,-122.578979,,0.8201508403941555,0.8231106249605902,0,0,0
SCH CHILDREN'S #1,98105,Seattle,47.66186,-122.280547,,0.008497624089820242,0.8285470613602471,0,0,0
SCH CHILDREN'S #2,98105,Seattle,47.661983,-122.280547,,0.008497624089820242,0.8289431395809544,0,0,0
Hotel Bellwether - Tesla Destination,98225,Bellingham,48.754134,-122.497055,2016-04-01,0.8307468646845217,0.8326758044225531,0,0,0
Olympic Medical Center,98362,Port Angeles,48.115251,-123.415521,,0.7946915508200965,0.8356577506399245,0,0,0
THE NOBLE THE NOBLE #1,98103,Seattle,47.659535,-122.34258100000001,,0.5455640189745952,0.8384137516510403,0,0,0
WA State Dept of Licensing,99208,Spokane,47.740514000000005,-117.41384199999999,,0.2091828823078867,0.8384276116199539,0,0,0
North Division Bicycle,99218,Spokane,47.75248,-117.410843,,0.3325776779034348,0.8384276116199539,0,0,0
Ram Mounts - Tesla Destination,98108,Seattle,47.528324,-122.316751,2020-11-03,0.8389990346712968,0.8390955789366201,0,0,0
NBK Bremerton / N68436-B850,98314,Bremerton,47.5501,-122.6401,2016-08-15,0.0,0.8425085805224479,0,0,0
NBK Bremerton / N68436-B850A,98314,Bremerton,47.5501,-122.6401,2016-08-15,0.0,0.8425085805224479,0,0,0
Muckleshoot Casino,98002,Auburn,47.2909636,-122.1953885,,0.8336628993366739,0.8431918421805003,0,0,0
Dupont Center - Ace Hardware,98327,Dupont,47.092582,-122.644253,,0.10203901151139468,0.8633044845524172,0,0,0
DuPont Grocery Inc.,98327,Dupont,47.093942,-122.62606229999999,,0.7733910634912128,0.8633044845524172,0,0,0
BARKLEY VILLAGE REGAL CINEMA 2,98226,Bellingham,48.7707,-122.44877199999999,,0.27464409952159796,0.8637215188642078,0,0,0
Vision Plus,98225,Bellingham,48.763595,-122.464329,2020-12-21,0.7222791310499754,0.8637215188642078,0,0,0
"Walgreens - Lakewood, WA #3514",98499,Lakewood,47.171582,-122.517619,,0.8238471989113042,0.8647268021898787,0,0,0
MTE EDMONDS SCHOOL,98043,Mountlake Terrace,47.798901,-122.3025,,0.8656644010314625,0.8674933647968724,0,0,0
WSU Wine Science,99354,Richland,46.3343983,-119.269803,,0.8698674308104031,0.8698674308104031,0,0,0
Power Trip Energy Corp,98368,Port Townsend,48.093634,-122.813252,2012-06-01,0.7905524710072216,0.8726975417151138,0,0,0
Hampton Inn,98072,Woodinville,47.767496,-122.155194,2017-10-12,0.3712508631525176,0.873818102257216,0,0,0
"Walgreens - University Place, WA #3723",98467,University Place,47.2136054,-122.53661880000001,,0.8740070333564448,0.8780185243808025,0,0,0
Bellingham Nissan,98229,Bellingham,48.755607,-122.454132,2011-03-15,0.7222791310499754,0.8806535680553174,0,0,0
KITSAP COUNTY KITSAP CRTHSE,98366,Port Orchard,47.537361,-122.63891299999999,,0.8818229283375918,0.8818229283375918,0,0,0
Hilton Garden Inn Spokane Airport - Tesla Destination,99224,Spokane,47.642939,-117.53782199999999,2017-09-01,0.8352343809653413,0.8848203783448303,0,0,0
Centralia - Wendy's,98531,Centralia,46.725274,-122.97422399999999,,0.3533610710119821,0.8942410452536903,0,0,0
"Walgreens - Kirkland, WA #6258",98034,Kirkland,47.7047402,-122.2108592,,0.597691376725716,0.8978304721386944,0,0,0
Port of Seattle - Shilshole Bay Marina South Lot,98117,Seattle,47.680752899999995,-122.4047949,,0.00473905276459728,0.9049739429431951,0,0,0
ELUMINOCITY ZOO OTTER DB57,98103,Seattle,47.670332,-122.353606,,0.36979118950839135,0.9061721819899554,0,0,0
Port of Seattle - Shilshole Bay Marina North Lot,98117,Seattle,47.680804938616,-122.40486107918001,,0.00473905276459728,0.9094226460756213,0,0,0
Franklin IDE,98661,Vancouver,45.615426,-122.65361499999999,,0.5172155650793119,0.9098826574190756,0,0,0
Canyon Park Office Park,98021,Bothell,47.7953945,-122.2116571,,0.9069839096092167,0.9177380270465845,0,0,0
VM CHARGERS VM BAINBRIDGE 1,98110,Bainbridge Island,47.637692,-122.513582,,0.14369551443837472,0.9223629699011677,0,0,0
"Fred Meyer 667 (Bellingham, WA)",98226,Bellingham,48.789282,-122.512304,,0.2910550984047279,0.9231411908436147,0,0,0
Whitworth University,99251,Spokane,47.753685,-117.417754,,0.3325776779034348,0.9280285546092786,0,0,0
Wendle Nissan,99218,Spokane,47.739021,-117.40993700000001,2011-03-15,0.2091828823078867,0.9308050559496033,0,0,0
BMW TRI-CITIES STATION 01,99352,Richland,46.260176,-119.28081399999999,,0.07634463117639093,0.9311410438276623,0,0,0
"Walmart 2596 - Mount Vernon, WA",98273,Mount Vernon,48.44174,-122.344757,,0.192036096386043,0.9313238530872364,0,0,0
Spirit Wood Manor,98007,Bellevue,47.5976,-122.14200000000001,,0.8613835381065298,0.9322061596992186,0,0,0
3rd Street Parking,98901,Yakima,46.603761999999996,-120.50334699999999,2016-05-15,0.40369090991080353,0.9421485692248648,0,0,0
Valley Nissan,98901,Yakima,46.590246,-120.50068700000001,2011-11-30,0.0,0.9421485692248648,0,0,0
Valley Nissan,98901,Yakima,46.590246,-120.50068700000001,2011-11-30,0.0,0.9421485692248648,0,0,0
"531621 : McKinstry, Co (Garage)",98134,Seattle,47.557617362794,-122.33118116856001,,0.669204512679001,0.952190909271961,0,0,0
City of Seattle - Haller Lake,98133,Seattle,47.721253999999995,-122.340924,2011-12-31,0.1717943018903584,0.9573555150326474,0,0,0
DC CORRIDOR SEATTLE MINI,98125,Seattle,47.713224,-122.29841499999999,,0.7757637825433534,0.9678472099845291,0,0,0
Mercy 1Transport,98662,Vancouver,45.661573,-122.56363259999999,,0.9235797077529514,0.9718834356758591,0,0,0
FRED MEYER - #095 Everett,98204,Everett,47.919531,-122.23230900000001,,0.946059149201513,0.976083377674109,0,0,0
Holiday Inn Express Pullman - Tesla Destination,99163,Pullman,46.716046,-117.16578100000001,2016-03-01,0.9642228829177486,0.9810746192420731,0,0,0
Audi Tri-Cities,99352,Richland,46.259964000000004,-119.28237800000001,,0.07634463117639093,0.9856143063739656,0,0,0
Revision Marine,98368,Port Townsend,48.106970000000004,-122.779991,,0.7084008040860639,0.9861059372732291,0,0,0
CITY OF SEATAC CITY HALL 1,98188,Seatac,47.434021,-122.273183,,0.7421337177420213,0.9861887661258966,0,0,0
Gift Tree - Tesla Destination,98660,Vancouver,45.642842,-122.689966,2020-11-03,0.6916324080282078,0.9928679696068654,0,0,0
Group Health Olympia Medical Center,98506,Olympia,47.056888,-122.841752,2008-01-15,0.37493029529810257,0.9989435841641375,0,0,0
DC CORRIDOR SSC GEORGETOWN,98108,Seattle,47.541945,-122.32432800000001,,0.7652939351910727,1.0055611480703315,0,0,0
531009 : Vancouver Police Department Headquarters,98683,Vancouver,45.6172601,-122.5538548,,0.9556906032588468,1.0070674806032538,0,0,0
Shelburne Inn Restaurant & Pub - Tesla Destination,98644,Seaview,46.334798,-124.055076,2015-12-11,0.7910811027820885,1.007106719700692,0,0,0
LONG BEACH STATION 1,98631,Long Beach,46.349339,-124.05351999999999,,0.4265472484067452,1.007106719700692,0,0,0
PeaceHealth,98684,Vancouver,45.63017,-122.50399999999999,2012-05-31,1.0075209543232557,1.0133476899004974,0,0,0
Spokane Community College,99217,Spokane,47.673158,-117.360474,,0.1912937193715758,1.0152592105056855,0,0,0
"Walmart 2539 - Spokane Valley, WA",99037,Spokane Valley,47.665596,-117.190123,,0.7397309013535415,1.0285183586073912,0,0,0
Marriott Springhill Suites,98801,Wenatchee,47.44851,-120.33143700000001,,0.8103356750210551,1.029289782139348,0,0,0
Confluence Technology Center,98801,Wenatchee,47.463409000000006,-120.331529,2017-05-15,0.37705788868613965,1.029289782139348,0,0,0
Cochran Main Office,98133,Seattle,47.7199844,-122.3440925,,0.1717943018903584,1.0300476280518587,0,0,0
"Walgreens - Shoreline, WA #3788",98133,Shoreline,47.7348902,-122.34457749999999,,0.9573555150326474,1.0300476280518587,0,0,0
Semiahmoo Resort,98230,Blaine,48.989751,-122.773271,2014-04-01,0.0745678235583344,1.0461350880946925,0,0,0
"Walgreens - Renton, WA #7355",98056,Renton,47.5025057,-122.17802140000002,,0.8647674137196023,1.0590831620065424,0,0,0
Softechnologies,99205,Spokane,47.6789249,-117.4343555,2016-07-15,0.44277274369524733,1.0618831793323151,0,0,0
Semiahmoo Resort & Spa - Tesla Destination,98230,Blaine,48.990491999999996,-122.77446299999998,2014-04-01,0.0745678235583344,1.0801121651524566,0,0,0
BLAINE STATION 1,98230,Blaine,48.995255,-122.75183999999999,,1.0461350880946925,1.0801121651524566,0,0,0
Pacific Northwest National Laboratory PNNL/350,99354,Richland,46.270346,-119.29924399999999,2021-01-15,0.8673991529872234,1.080257852938861,0,0,0
Walgreens #6307,98275,Mukilteo,47.905376000000004,-122.293871,2019-11-01,0.8235925852023067,1.0816892729926844,0,0,0
DESTINATION DCFAST HOG,98424,Fife,47.24293,-122.39676999999999,,0.6463630165990176,1.0835685285882306,0,0,0
SCAFCO Steel Stud Co,99202,Spokane,47.658731,-117.369055,2020-04-10,1.0741514474640583,1.086265113170481,0,0,0
Spokane Indians,99202,Spokane Valley,47.662013,-117.346294,,1.0152592105056855,1.086265113170481,0,0,0
Patterson Cellars - Tesla Destination,98072,Woodinville,47.769835,-122.148018,2019-03-01,0.3712508631525176,1.0886298150256233,0,0,0
Spokane Community College 2,99217,Spokane,47.675767,-117.361847,,0.1912937193715758,1.1023973494570258,0,0,0
1500 Orchard Street Apartments,98405,Tacoma,47.2469268,-122.5062726,,0.930111093477601,1.1030553134830314,0,0,0
531606 : Willows Commerce Park - DigiPen,98052,Redmond,47.688818,-122.15031499999999,,1.0206975817965307,1.1061537096898935,0,0,0
FRED MEYER - #683 Grand Central,98661,Vancouver,45.619627,-122.64478000000001,,0.5172155650793119,1.1210548440817383,0,0,0
VIDA APARTMENTS VIDA 1,98115,Seattle,47.678055,-122.31411899999999,,0.3441430530304047,1.1320345137754033,0,0,0
BARKLEY VILLAGE CORNERSTONE 1,98226,Bellingham,48.772296000000004,-122.443265,,0.27464409952159796,1.1345605541281383,0,0,0
CHARGEPOINT CENTRAL MARKET,98370,Poulsbo,47.746624,-122.63691599999999,,0.8404747676907319,1.137917689420541,0,0,0
192nd West Lofts,98607,Camas,45.6040109,-122.4757978,,0.9559416116367935,1.1407215092416059,0,0,0
Red Lion Hotel Pasco - Tesla Destination,99301,Pasco,46.250777,-119.116704,2016-03-01,0.6944724898434688,1.1423533441079738,0,0,0
City of Seattle - West Bridge,98106,Seattle,47.565149,-122.353024,2011-12-31,1.1204458642867172,1.1463039684005103,0,0,0
"White River Property, LLC.",98002,Auburn,47.2768641,-122.21346969999999,,1.130039312670825,1.147915279301406,0,0,0
PCC NATURAL PCC EDMONDS #1,98020,Edmonds,47.791126,-122.36606599999999,,0.9592450879083287,1.1643065221385431,0,0,0
"Walgreens - Vancouver, WA #11653",98661,Vancouver,45.6679357,-122.60390509999999,,1.1441610127155524,1.1658176712553785,0,0,0
O'Brien Nissan,99362,Walla Walla,46.047464,-118.353406,2011-03-15,0.19357589115513074,1.1735016464707704,0,0,0
"Walmart 3053 - Everett, WA",98208,Everett,47.913486,-122.21331399999998,,0.976083377674109,1.1751997277159352,0,0,0
"Walgreens - Lynnwood, WA #6302",98037,Lynnwood,47.848696999999994,-122.246153,,0.7132977694834592,1.182224492634949,0,0,0
"Walgreens - Seattle, WA #4898",98126,Seattle,47.5454638,-122.3764102,,1.1194561165434986,1.1850187444470002,0,0,0
WA Department of Licensing,98501,Olympia,46.971813,-122.888172,,1.163416733721202,1.199101539953908,0,0,0
DC CORRIDOR SO SEATTLE COL,98106,Seattle,47.547708,-122.352708,,1.1194561165434986,1.2050038173528277,0,0,0
CAPRIO CELLARS STATION 1,99362,Walla Walla,46.011032,-118.36136,,0.4201792315956838,1.2340502643174867,0,0,0
Amavi Cellars - Tesla Destination,99362,Walla Walla,46.016071999999994,-118.38596299999999,2015-10-01,0.815446505453547,1.2340502643174867,0,0,0
STCU Airway Heights,99001,Airway Heights,47.642243,-117.56114699999999,2020-04-10,1.0900916505437523,1.2373116311378725,0,0,0
Tahoma Market (I-5 Exit 137),98424,Fife,47.24198,-122.348098,,1.237245969797453,1.2379592790334648,0,0,0
Centralia Community College,98531,Centralia,46.714641,-122.963486,,0.8942410452536903,1.2441134155586577,0,0,0
Centralia Outlets - Tesla Supercharger,98531,Centralia,46.7299,-122.9774,2013-06-01,0.3533610710119821,1.2441134155586577,0,0,0
Ellensburg,98926,Ellensburg,46.994236,-120.54919699999999,,1.0938885179141062,1.250228039089419,0,0,0
Hampton Greens,98007,Bellevue,47.653125,-122.143971,,1.1262192207394324,1.2505151703092647,0,0,0
Rairdon's Nissan - Auburn,98002,Auburn,47.338753999999994,-122.22111399999999,2011-03-15,0.598505441039485,1.253802166803795,0,0,0
Safeway - 11031 19th Ave SE,98208,Everett,47.89728,-122.205629,2020-11-02,1.1751997277159352,1.269534179626862,0,0,0
Array Apartments,98125,Seattle,47.731273,-122.293062,,0.524912174759792,1.2716786136416394,0,0,0
Bellingham International Airport,98226,Bellingham,48.795524,-122.531874,2020-12-21,0.9921402615969954,1.2740668554829742,0,0,0
Safeway 35th Ave NE,98115,Seattle,47.682854999999996,-122.289873,2019-10-31,1.178818299863207,1.2744342951343983,0,0,0
Safeway,98115,Seattle,47.682584999999996,-122.317187,2019-09-01,0.3441430530304047,1.2744342951343983,0,0,0
City of Oak Harbor Police Dept,98277,Oak Harbor,48.291106,-122.647347,,0.21390287126441207,1.2823124504696974,0,0,0
Holiday Inn Express & Suites - Tesla Supercharger,98382,Sequim,48.0711,-123.0746,2017-09-01,1.2217354759684147,1.2827296089450597,0,0,0
Pine Lake Village,98075,Sammamish,47.583103,-122.033895,2019-09-01,1.2803515025257937,1.2835089499864962,0,0,0
Electric Vehicle Infrastructure Transportation Alliance - Richland,99352,Richland,46.259844,-119.309173,2020-03-01,0.8673991529872234,1.283710828876352,0,0,0
Wandermere,99218,Spokane,47.768906,-117.40192900000001,,1.2084194741265637,1.2842374801047207,0,0,0
Bella Tess Apartments,99216,Spokane,47.670907,-117.176359,2019-11-07,0.7397309013535415,1.2846886139605196,0,0,0
SKAGIT STATION SS2,98273,Mount Vernon,48.417922999999995,-122.334809,,0.027030915069805993,1.2989995446570863,0,0,0
NW WA JATC CARPORT #1,98273,Mount Vernon,48.399143,-122.333504,,0.011111130167861704,1.2989995446570863,0,0,0
"Walgreens - Seattle, WA #6389",98117,Seattle,47.6906401,-122.37674969999999,,1.2373761036501185,1.3027114152362713,0,0,0
HARLEY1 DCFAST HOG,98037,Lynnwood,47.828644,-122.310875,,1.0832811900043442,1.3032768282113347,0,0,0
Safeway #3523,98087,Lynnwood,47.863658,-122.28388400000001,2020-11-02,1.1752514514500296,1.3075335524892262,0,0,0
Avalon Business Park,98250,Friday Harbor,48.514655,-123.028884,2017-01-01,0.7043656695219961,1.3078469185891433,0,0,0
NWEJATC,98273,Mount Vernon,48.398994099999996,-122.3334128,,0.011111130167861704,1.3094760090361182,0,0,0
SKAGIT STATION SS1,98273,Mount Vernon,48.418198,-122.334391,,0.027030915069805993,1.317244985101193,0,0,0
Walgreens #10995,98168,Tukwila,47.474596999999996,-122.285655,2019-11-01,0.9733175080532599,1.3183261469903917,0,0,0
Copperline Apartments,98407,Tacoma,47.298158744057,-122.50341835086999,,0.9137652389487864,1.3210445262956367,0,0,0
HARBOUR POINT HBP STATION A,98275,Mukilteo,47.890423,-122.286971,,1.0816892729926844,1.3210530882308942,0,0,0
Paine Field Airport - Tesla Destination,98204,Everett,47.908243,-122.27666200000002,2020-11-03,0.8235925852023067,1.3210530882308942,0,0,0
NOAA,98112,Seattle,47.63197,-122.28741000000001,2021-01-15,1.2959532808727292,1.329159057470879,0,0,0
Cascade Chevrolet,98801,Wenatchee,47.467463,-120.336918,2018-12-01,0.37705788868613965,1.3342934639107418,0,0,0
KENT STATION KENT STATION #2,98032,Kent,47.383945000000004,-122.233653,,0.12684281135919442,1.3366441908064373,0,0,0
Mountain View Lodge & Resort,98831,Manson,47.883846999999996,-120.15460800000001,2017-10-01,0.4084178619014694,1.3415355195624248,0,0,0
Hampton Inn and Suites,99362,Walla Walla,46.0459904,-118.3568298,,0.19357589115513074,1.3427660511827837,0,0,0
Alaska Junction SCL,98116,Seattle,47.56223,-122.38176100000001,,1.1850187444470002,1.3587804725757873,0,0,0
TACOMA PARKS EASTSIDE #2,98404,Tacoma,47.207023,-122.405253,,0.004410119355049032,1.3734395366982384,0,0,0
"Walgreens - Tacoma, WA #9590",98408,Tacoma,47.20619,-122.434402,,1.3734395366982384,1.3747782043444343,0,0,0
TACOMA PARKS EASTSIDE #1,98404,Tacoma,47.206963,-122.405221,,0.004410119355049032,1.3747782043444343,0,0,0
Oxford Suites Spokane Valley - Tesla Destination,99216,Spokane Valley,47.675378,-117.20673799999999,2017-03-01,1.0285183586073912,1.3758977794498404,0,0,0
Pinecroft Rivers Edge,99216,Spokane,47.68768,-117.22993000000001,,1.12983971797182,1.3758977794498404,0,0,0
Kitsap Transit Restil Road,98366,Port Orchard,47.536111,-122.61888799999998,,0.9408143307015674,1.385119034720752,0,0,0
AGR Olympia,98501,Olympia,47.011089,-122.896054,,1.3395051162448484,1.3871660304038824,0,0,0
"Walgreens - Everett, WA #5598",98203,Everett,47.935727,-122.218396,,1.2920848602003259,1.3887590741200944,0,0,0
HASCO STATION 01,98204,Everett,47.883444,-122.237482,,1.1060645546414918,1.4010039654590434,0,0,0
City of Seattle - Seattle Department of Transportation,98106,Seattle,47.520043,-122.344155,2017-04-01,1.2302657314662537,1.4041894701302176,0,0,0
Walgreens #1089,98684,Vancouver,45.617882,-122.53309399999999,2020-03-13,1.0070674806032538,1.441256627743645,0,0,0
"Walgreens - Everett, WA #4730",98208,Everett,47.8789325,-122.20713159999998,,1.269534179626862,1.444604959317194,0,0,0
La Quinta Inn & Suites Walla Walla - Tesla Destination,99362,Walla Walla,46.067733000000004,-118.371554,2020-11-03,1.448593464080042,1.4500207323837353,0,0,0
"BOA 5-119 Kent, WA",98032,Kent,47.383297999999996,-122.23618300000001,,0.12684281135919442,1.460350400034675,0,0,0
PUBLIC WORKS 1 GH FINHOLM 1,98332,Gig Harbor,47.339341999999995,-122.59031399999999,,0.8749249620719466,1.470820590952604,0,0,0
Seattle Seahawks Practice Facility - Tesla Destination,98056,Renton,47.53371,-122.19795,2020-11-03,1.420805586381952,1.4951558647448286,0,0,0
CHINA CITY N CHINA CITY #1,98277,Oak Harbor,48.309216,-122.64126599999999,,1.2823124504696974,1.4961319608108121,0,0,0
OAK HARBOR OH DUAL #1,98277,Oak Harbor,48.288066,-122.648224,,0.21390287126441207,1.4961319608108121,0,0,0
Stillaguamish Conference Room,98223,Arlington,48.201607,-122.12826100000001,2020-12-21,1.4857764419328687,1.497022914912723,0,0,0
LAKEVIEW L&P 1 LLP 1,98499,Lakewood,47.153199,-122.504023,,1.4223231609152642,1.5045928571249128,0,0,0
"Walgreens - Tacoma, WA #7356",98407,Tacoma,47.281263,-122.516582,,1.3210445262956367,1.5311432246223924,0,0,0
McLendon Hardware Tacoma,98406,Tacoma,47.25914,-122.514596,,0.930111093477601,1.5311432246223924,0,0,0
PORT VANCOUVER ADMIN,98660,Vancouver,45.643429,-122.704219,,0.6916324080282078,1.535109947230946,0,0,0
CENTRAL PIERCE CPFR 60 1,98445,Spanaway,47.097774,-122.40071,,0.05721064069047956,1.5549018400122854,0,0,0
Meadowbrook Apartments,98177,Shoreline,47.769184,-122.37546,,1.5570418566025306,1.5570418566025306,0,0,0
Mountain Gear Inc,99212,Spokane Valley,47.678576,-117.323186,,1.5542589944003897,1.5723127713767011,0,0,0
TACOMA PARKS ZOO CHARGER #1,98407,Tacoma,47.30389,-122.52094299999999,,0.9137652389487864,1.5764975522545308,0,0,0
Hard Row to Hoe Vineyards - Tesla Destination,98831,Manson,47.895355,-120.131355,2018-11-01,1.3415355195624248,1.5888055946629152,0,0,0
Alta Cellars - Tesla Destination,98831,Manson,47.886161,-120.162695,2018-11-01,0.4084178619014694,1.5888055946629152,0,0,0
Mission Support Alliance,99354,Richland,46.321933,-119.276827,2021-01-15,0.9242517572257656,1.5907027875257522,0,0,0
"Walmart 3794 - Federal Way, WA",98003,Federal Way,47.291494,-122.308894,,1.5807965213270687,1.6009137884163296,0,0,0
CENTRAL PIERCE CPFR 60 2,98387,Spanaway,47.097232,-122.401627,,0.05721064069047956,1.6084826710677664,0,0,0
"Pierce County Parks, Cross Park",98446,Tacoma,47.1054651,-122.3697298,,1.5549018400122854,1.6084826710677664,0,0,0
Walgreens #5950,98118,Seattle,47.563916,-122.28766599999999,2020-02-14,1.5980442510871544,1.6097559927678604,0,0,0
Snoqualmie Casino,98065,Issaquah,47.519113,-121.84178700000001,2015-01-01,0.17349788355722603,1.609870479819728,0,0,0
Dave Smith Nissan - Spokane,99212,Spokane Valley,47.657264,-117.312518,2011-03-15,1.5542589944003897,1.610247504495644,0,0,0
Steilacoom EV Station,98388,Steilacoom,47.172726399999995,-122.5984377,,1.6378895947034555,1.6378895947034555,0,0,0
Valley Supply - Silverdale,98383,Silverdale,47.635639399999995,-122.7238278,,1.6405322527969106,1.6405322527969106,0,0,0
Port of Poulsbo,98370,Poulsbo,47.736632,-122.647204,,0.8404747676907319,1.6456315610543304,0,0,0
City Hall,99324,College Place,46.0427838,-118.38697590000001,,1.4666927178523643,1.6465624302392414,0,0,0
TPU TPU OLD TOWN #2,98403,Tacoma,47.274538,-122.466743,,0.006977408637867534,1.6479992969430037,0,0,0
TPU TPU OLD TOWN #1,98403,Tacoma,47.274639,-122.46674399999999,,0.006977408637867534,1.653670676516302,0,0,0
PMF Real Estates Services,98372,Puyallup,47.184664,-122.256926,2020-07-31,1.622839305674996,1.6564694532104234,0,0,0
SWEDISH EDMONDS STATION 01,98026,Edmonds,47.804365000000004,-122.33416299999999,,1.521411086553972,1.6580169188274212,0,0,0
Magnuson Park,98115,Seattle,47.681381,-122.25875,,1.4555847745351689,1.682413747741568,0,0,0
CPU OPS 1,98662,Vancouver,45.684889,-122.55333999999999,,0.004425466826058941,1.6856016088721324,0,0,0
Tukwila,98168,Tukwila,47.485346,-122.27221999999999,,0.9733175080532599,1.6880350034165863,0,0,0
CPU OPS 2,98662,Vancouver,45.68495,-122.55336799999999,,0.004425466826058941,1.6892271547466227,0,0,0
Windermere Real Estate,98368,Port Townsend,48.113018,-122.760544,2015-02-04,0.9921312888485931,1.7001353964089283,0,0,0
Three Rivers Mall,98626,Kelso,46.139875,-122.90126299999999,,0.061250638584001205,1.7116339954803514,0,0,0
Washington State Department of Ecology - Public Parking Lot,99205,Spokane,47.700624,-117.425573,2018-10-01,1.5540904809321918,1.7311333738599413,0,0,0
Kennewick,99337,Kennewick,46.180363,-119.188501,,0.21891004491023275,1.73657722744368,0,0,0
Fred Meyer - Tesla Supercharger,99336,Kennewick,46.198,-119.1627,2015-08-01,1.0522450383206647,1.73657722744368,0,0,0
Walmart 2947 Vancouver,98665,Vancouver,45.687387,-122.660913,,0.39385160014829124,1.7441491577081945,0,0,0
Montgomery East Commercial Center - Tesla Destination,99206,Spokane Valley,47.677198,-117.24851899999999,2020-11-03,1.12983971797182,1.7484322369941834,0,0,0
SFCC,99224,Spokane,47.675247,-117.464446,,1.4267904970669203,1.7530716851058155,0,0,0
Valet Parking,98065,Snoqualmie,47.542153000000006,-121.836634,,1.609870479819728,1.760592500273015,0,0,0
Snoqualmie Casino - Tesla Destination,98065,Snoqualmie,47.516794,-121.840364,2018-11-01,0.17349788355722603,1.760592500273015,0,0,0
Panera Bread - Tesla Supercharger,98626,Kelso,46.14,-122.9,2020-06-11,0.061250638584001205,1.7720186840633918,0,0,0
A Room With a View - Tesla Destination,99362,Walla Walla,46.022403000000004,-118.410651,2019-09-30,1.2658274755751957,1.8106664647916495,0,0,0
LONE WOLF H-D DCFAST HOG,99016,Spokane Valley,47.667469,-117.149304,,1.2846886139605196,1.8135953353951608,0,0,0
Bonneville Power Administration,98663,Vancouver,45.662257000000004,-122.66448899999999,2018-04-01,1.7441491577081945,1.8222182814477208,0,0,0
"Rainier Beach WA3-155 ( Seattle, WA)",98118,Seattle,47.523173,-122.270556,,1.4991505047826539,1.8234609492514302,0,0,0
CCP PARK 1,98042,Kent,47.386602,-122.102024,,1.8111041710547444,1.8438479766967912,0,0,0
Walgreens #6901,98003,Federal Way,47.343242,-122.302305,2019-11-01,0.9732929474331811,1.8472742799041766,0,0,0
Washington Trust Bank,99203,Spokane,47.625992,-117.40106499999999,2020-06-26,1.6804648819341288,1.8481687032766088,0,0,0
European Autohaus,99224,Spokane,47.614336,-117.50308799999999,,1.8533056677915918,1.858609963517764,0,0,0
Birkenstock,98642,Ridgefield,45.748069,-122.66281599999999,2014-01-01,1.8286480987168203,1.8619829810288226,0,0,0
Snohomish County - Willis Tucker Community Park,98296,Snohomish,47.864699,-122.138672,2012-01-20,0.7125682855598184,1.8982898150116525,0,0,0
Safeway - 6850 NE Bothell Way,98028,Kenmore,47.75886,-122.247821,2021-03-01,0.15375416551665894,1.911652763714612,0,0,0
Hampton Inn Kennewick at Southridge - Tesla Destination,99338,Kennewick,46.177254,-119.189388,2016-02-01,0.21891004491023275,1.9215085630450972,0,0,0
"Walgreens - Vancouver, WA #7226",98664,Vancouver,45.621549,-122.572604,,0.9556906032588468,1.931414359939987,0,0,0
"Walgreens - Vancouver, Wa #5816",98665,Vancouver,45.692621,-122.65768200000001,,0.39385160014829124,1.9504410927621085,0,0,0
CIBO POINT WHITE DR,98110,Bainbridge Island,47.605226,-122.548468,,1.9242696937954318,1.9514216630884835,0,0,0
VW SPOKANE CPF50 1,99206,Spokane Valley,47.656705,-117.270503,,1.7484322369941834,1.9614971396373146,0,0,0
BASTYR UNIV BASTYR DUAL #1,98028,Kenmore,47.731215,-122.249567,,1.911652763714612,1.966514393967065,0,0,0
The Hanger - Kenmore,98028,Kenmore,47.759665000000005,-122.25089799999999,,0.15375416551665894,1.966514393967065,0,0,0
I-5 Gee Creek NB Rest Area,98642,Ridgefield,45.776709999999994,-122.669,,0.0,2.00050327464447,0,0,0
I-5 Gee Creek NB Rest Area,98642,Ridgefield,45.776709999999994,-122.669,,0.0,2.00050327464447,0,0,0
Safeway 20830 108th SE,98031,Kent,47.415040999999995,-122.196081,2020-08-31,1.8124578004788183,2.0267871591674407,0,0,0
"Walgreens - Kent, WA #6304",98042,Kent,47.358799,-122.164824,,0.2744510893006628,2.0724241087776964,0,0,0
Leavenworth Fish Hatchery,98826,Leavenworth,47.558592,-120.675803,2016-08-01,0.5612703206185836,2.102666045712869,0,0,0
Four Lakes Apartments,98092,Auburn,47.247455389559995,-122.20054897353998,,0.3351475031925477,2.120519998173464,0,0,0
Seola Gardens,98146,Seattle,47.502354,-122.34111999999999,,1.2302657314662537,2.1259612150970963,0,0,0
Meadows on Lea Hill,98092,Auburn,47.322103000000006,-122.17396200000002,,1.680846718391203,2.184135627970051,0,0,0
MI SCHOOLS ISLANDER #1,98040,Mercer Island,47.536394,-122.228059,,1.420805586381952,2.188170317947315,0,0,0
Lep Re Kon Harvest Foods - Tesla Supercharger,98837,Moses Lake,47.1035,-119.3102,2020-01-20,2.0179653354402403,2.192773093554134,0,0,0
